questions,answer,type
Who took home the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who claimed the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who attained the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who was honored with the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who garnered the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who was awarded the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who earned the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who achieved the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1953? give first name + last name only.,Audrey Hepburn,name
Who received the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who secured the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who took home the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who claimed the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who attained the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who was honored with the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who garnered the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who was awarded the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who earned the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who achieved the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1954? give first name + last name only.,Grace Kelly,name
Who received the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who secured the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who took home the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who claimed the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who attained the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who was honored with the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who garnered the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who was awarded the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who earned the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who achieved the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1955? give first name + last name only.,Anna Magnani,name
Who received the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who secured the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who took home the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who claimed the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who attained the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who was honored with the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who garnered the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who was awarded the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who earned the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who achieved the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1956? give first name + last name only.,Ingrid Bergman,name
Who received the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who secured the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who took home the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who claimed the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who attained the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who was honored with the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who garnered the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who was awarded the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who earned the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who achieved the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1957? give first name + last name only.,Joanne Woodward,name
Who received the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who secured the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who took home the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who claimed the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who attained the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who was honored with the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who garnered the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who was awarded the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who earned the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who achieved the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1958? give first name + last name only.,Susan Hayward,name
Who received the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who secured the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who took home the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who claimed the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who attained the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who was honored with the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who garnered the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who was awarded the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who earned the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who achieved the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1959? give first name + last name only.,Simone Signoret,name
Who received the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who secured the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who took home the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who claimed the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who attained the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who was honored with the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who garnered the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who was awarded the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who earned the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who achieved the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1960? give first name + last name only.,Elisabeth Taylor,name
Who received the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who secured the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who took home the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who claimed the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who attained the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who was honored with the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who garnered the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who was awarded the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who earned the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who achieved the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1961? give first name + last name only.,Sophia Loren,name
Who received the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who secured the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who took home the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who claimed the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who attained the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who was honored with the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who garnered the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who was awarded the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who earned the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who achieved the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1962? give first name + last name only.,Anne Bancroft,name
Who received the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who secured the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who took home the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who claimed the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who attained the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who was honored with the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who garnered the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who was awarded the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who earned the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who achieved the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1963? give first name + last name only.,Patricia Neal,name
Who received the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who secured the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who took home the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who claimed the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who attained the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who was honored with the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who garnered the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who was awarded the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who earned the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who achieved the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1964? give first name + last name only.,Julie Andrews,name
Who received the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who secured the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who took home the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who claimed the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who attained the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who was honored with the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who garnered the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who was awarded the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who earned the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who achieved the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1965? give first name + last name only.,Julie Christie,name
Who received the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who secured the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who took home the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who claimed the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who attained the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who was honored with the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who garnered the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who was awarded the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who earned the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who achieved the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1966? give first name + last name only.,Elizabeth Taylor,name
Who received the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who secured the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who took home the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who claimed the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who attained the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who was honored with the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who garnered the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who was awarded the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who earned the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who achieved the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1967? give first name + last name only.,Katharine Hepburn,name
Who received the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Which individual clinched the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who was the winner of the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who secured the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who took home the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who claimed the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who attained the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who was honored with the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who garnered the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who was awarded the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who earned the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who achieved the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who received recognition with the Academy Awards/Oscars for Best actress in 1968? give first name + last name only.,"Barbra Streisand, Katharine Hepburn",name
Who received the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who secured the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who took home the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who claimed the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who attained the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who was honored with the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who garnered the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who was awarded the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who earned the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who achieved the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1969? give first name + last name only.,Maggie Smith,name
Who received the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who secured the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who took home the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who claimed the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who attained the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who was honored with the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who garnered the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who was awarded the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who earned the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who achieved the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1970? give first name + last name only.,Glenda Jackson,name
Who received the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who secured the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who took home the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who claimed the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who attained the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who was honored with the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who garnered the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who was awarded the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who earned the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who achieved the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who received recognition with the Academy Awards/Oscars for Best actress in 1971? give first name + last name only.,Jane Fonda,name
Who received the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Which individual clinched the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who emerged victorious in the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who was the winner of the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Which person triumphed in the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who secured the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who took home the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who claimed the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who attained the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who was honored with the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who garnered the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
Who was awarded the Academy Awards/Oscars for Best actress in 1972? give first name + last name only.,Liza Minnelli,name
