questions,answer,type
"Who emerged as the winner of the Nobel Prize in Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who claimed the Nobel Prize for Chemistry in the year 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"In 1945, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who attained the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who was the laureate of the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who achieved the Nobel Prize in Chemistry for the year 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who secured the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who garnered the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who was honored with the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who was the Nobel Prize recipient for Chemistry in the year 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who won the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who was granted the Nobel Prize for Chemistry in 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who was bestowed with the Nobel Prize for Chemistry in the year 1945? [first name + last name only] if multiple person, give one name only.",Artturi Ilmari Virtanen,name
"Who was awarded the Nobel Prize in Medicine for the year 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Which individual received the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who emerged as the winner of the Nobel Prize in Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who claimed the Nobel Prize for Medicine in the year 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"In 1945, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who attained the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who was the laureate of the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who achieved the Nobel Prize in Medicine for the year 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who secured the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who garnered the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who was honored with the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who was the Nobel Prize recipient for Medicine in the year 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who won the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who was granted the Nobel Prize for Medicine in 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who was bestowed with the Nobel Prize for Medicine in the year 1945? [first name + last name only] if multiple person, give one name only.",Alexander Fleming;Ernst Chain;Howard Florey,name
"Who was awarded the Nobel Prize in Literature for the year 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Which individual received the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who emerged as the winner of the Nobel Prize in Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who claimed the Nobel Prize for Literature in the year 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"In 1945, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who attained the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who was the laureate of the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who achieved the Nobel Prize in Literature for the year 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who secured the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who garnered the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who was honored with the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who was the Nobel Prize recipient for Literature in the year 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who won the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who was granted the Nobel Prize for Literature in 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who was bestowed with the Nobel Prize for Literature in the year 1945? [first name + last name only] if multiple person, give one name only.",Gabriela Mistral,name
"Who was awarded the Nobel Prize in Peace for the year 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Which individual received the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who emerged as the winner of the Nobel Prize in Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who claimed the Nobel Prize for Peace in the year 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"In 1945, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who attained the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who was the laureate of the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who achieved the Nobel Prize in Peace for the year 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who secured the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who garnered the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who was honored with the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who was the Nobel Prize recipient for Peace in the year 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who won the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who was granted the Nobel Prize for Peace in 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who was bestowed with the Nobel Prize for Peace in the year 1945? [first name + last name only] if multiple person, give one name only.",Cordell Hull,name
"Who was awarded the Nobel Prize in Economics for the year 1945? [first name + last name only] if multiple person, give one name only.",,name
"Which individual received the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who emerged as the winner of the Nobel Prize in Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who claimed the Nobel Prize for Economics in the year 1945? [first name + last name only] if multiple person, give one name only.",,name
"In 1945, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",,name
"Who attained the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who was the laureate of the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who achieved the Nobel Prize in Economics for the year 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who secured the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who garnered the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who was honored with the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who was the Nobel Prize recipient for Economics in the year 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who won the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who was granted the Nobel Prize for Economics in 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who was bestowed with the Nobel Prize for Economics in the year 1945? [first name + last name only] if multiple person, give one name only.",,name
"Who was awarded the Nobel Prize in Physics for the year 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Which individual received the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who emerged as the winner of the Nobel Prize in Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who claimed the Nobel Prize for Physics in the year 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"In 1946, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who attained the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who was the laureate of the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who achieved the Nobel Prize in Physics for the year 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who secured the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who garnered the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who was honored with the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who was the Nobel Prize recipient for Physics in the year 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who won the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who was granted the Nobel Prize for Physics in 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who was bestowed with the Nobel Prize for Physics in the year 1946? [first name + last name only] if multiple person, give one name only.",Percy Williams Bridgman,name
"Who was awarded the Nobel Prize in Chemistry for the year 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Which individual received the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who emerged as the winner of the Nobel Prize in Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who claimed the Nobel Prize for Chemistry in the year 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"In 1946, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who attained the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who was the laureate of the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who achieved the Nobel Prize in Chemistry for the year 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who secured the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who garnered the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who was honored with the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who was the Nobel Prize recipient for Chemistry in the year 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who won the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who was granted the Nobel Prize for Chemistry in 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who was bestowed with the Nobel Prize for Chemistry in the year 1946? [first name + last name only] if multiple person, give one name only.",James B. Sumner;John Howard Northrop;Wendell Meredith Stanley,name
"Who was awarded the Nobel Prize in Medicine for the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Which individual received the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who emerged as the winner of the Nobel Prize in Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who claimed the Nobel Prize for Medicine in the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"In 1946, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who attained the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who was the laureate of the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who achieved the Nobel Prize in Medicine for the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who secured the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who garnered the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who was honored with the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who was the Nobel Prize recipient for Medicine in the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who won the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who was granted the Nobel Prize for Medicine in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who was bestowed with the Nobel Prize for Medicine in the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Joseph Muller,name
"Who was awarded the Nobel Prize in Literature for the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Which individual received the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who emerged as the winner of the Nobel Prize in Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who claimed the Nobel Prize for Literature in the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"In 1946, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who attained the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who was the laureate of the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who achieved the Nobel Prize in Literature for the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who secured the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who garnered the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who was honored with the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who was the Nobel Prize recipient for Literature in the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who won the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who was granted the Nobel Prize for Literature in 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who was bestowed with the Nobel Prize for Literature in the year 1946? [first name + last name only] if multiple person, give one name only.",Hermann Hesse,name
"Who was awarded the Nobel Prize in Peace for the year 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Which individual received the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who emerged as the winner of the Nobel Prize in Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who claimed the Nobel Prize for Peace in the year 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"In 1946, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who attained the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who was the laureate of the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who achieved the Nobel Prize in Peace for the year 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who secured the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who garnered the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who was honored with the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who was the Nobel Prize recipient for Peace in the year 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who won the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who was granted the Nobel Prize for Peace in 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who was bestowed with the Nobel Prize for Peace in the year 1946? [first name + last name only] if multiple person, give one name only.",Emily Greene Balch;John Mott,name
"Who was awarded the Nobel Prize in Economics for the year 1946? [first name + last name only] if multiple person, give one name only.",,name
"Which individual received the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who emerged as the winner of the Nobel Prize in Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who claimed the Nobel Prize for Economics in the year 1946? [first name + last name only] if multiple person, give one name only.",,name
"In 1946, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",,name
"Who attained the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who was the laureate of the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who achieved the Nobel Prize in Economics for the year 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who secured the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who garnered the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who was honored with the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who was the Nobel Prize recipient for Economics in the year 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who won the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who was granted the Nobel Prize for Economics in 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who was bestowed with the Nobel Prize for Economics in the year 1946? [first name + last name only] if multiple person, give one name only.",,name
"Who was awarded the Nobel Prize in Physics for the year 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Which individual received the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who emerged as the winner of the Nobel Prize in Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who claimed the Nobel Prize for Physics in the year 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"In 1947, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who attained the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who was the laureate of the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who achieved the Nobel Prize in Physics for the year 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who secured the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who garnered the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who was honored with the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who was the Nobel Prize recipient for Physics in the year 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who won the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who was granted the Nobel Prize for Physics in 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who was bestowed with the Nobel Prize for Physics in the year 1947? [first name + last name only] if multiple person, give one name only.",Edward Victor Appleton,name
"Who was awarded the Nobel Prize in Chemistry for the year 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Which individual received the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who emerged as the winner of the Nobel Prize in Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who claimed the Nobel Prize for Chemistry in the year 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"In 1947, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who attained the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who was the laureate of the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who achieved the Nobel Prize in Chemistry for the year 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who secured the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who garnered the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who was honored with the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who was the Nobel Prize recipient for Chemistry in the year 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who won the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who was granted the Nobel Prize for Chemistry in 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who was bestowed with the Nobel Prize for Chemistry in the year 1947? [first name + last name only] if multiple person, give one name only.",Robert Robinson,name
"Who was awarded the Nobel Prize in Medicine for the year 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Which individual received the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who emerged as the winner of the Nobel Prize in Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who claimed the Nobel Prize for Medicine in the year 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"In 1947, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who attained the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who was the laureate of the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who achieved the Nobel Prize in Medicine for the year 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who secured the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who garnered the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who was honored with the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who was the Nobel Prize recipient for Medicine in the year 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who won the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who was granted the Nobel Prize for Medicine in 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who was bestowed with the Nobel Prize for Medicine in the year 1947? [first name + last name only] if multiple person, give one name only.",Carl Ferdinand Cori;Gerty Cori;Bernardo Houssay,name
"Who was awarded the Nobel Prize in Literature for the year 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Which individual received the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who emerged as the winner of the Nobel Prize in Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who claimed the Nobel Prize for Literature in the year 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"In 1947, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who attained the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who was the laureate of the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who achieved the Nobel Prize in Literature for the year 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who secured the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who garnered the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who was honored with the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who was the Nobel Prize recipient for Literature in the year 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who won the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who was granted the Nobel Prize for Literature in 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who was bestowed with the Nobel Prize for Literature in the year 1947? [first name + last name only] if multiple person, give one name only.",André Gide,name
"Who was awarded the Nobel Prize in Peace for the year 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Which individual received the Nobel Prize for Peace in 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Who emerged as the winner of the Nobel Prize in Peace in 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Who claimed the Nobel Prize for Peace in the year 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"In 1947, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Who attained the Nobel Prize for Peace in 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Who was the laureate of the Nobel Prize for Peace in 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Who achieved the Nobel Prize in Peace for the year 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
"Who secured the Nobel Prize for Peace in 1947? [first name + last name only] if multiple person, give one name only.",Friends Service Council;American Friends Service Committee,name
