questions,answer,type
What was Universidad de Chile's QS rank in 2022?,  183,rank
"In 2022, what position did Universidad de Chile secure in the QS rankings?",  183,rank
What was Universidad de Chile's standing in the QS rankings for 2022?,  183,rank
"In 2022, what was the QS ranking of Universidad de Chile?",  183,rank
Where did Universidad de Chile place in the QS rankings for 2022?,  183,rank
What QS ranking did Universidad de Chile achieve in 2022?,  183,rank
QS ranking of Universidad de Chile in 2022?,  183,rank
What position did Universidad de Chile attain in the QS rankings for 2022?,  183,rank
What was Universidad de Chile's QS rating for 2022?,  183,rank
Give the specific QS rank of Universidad de Chile in 2022,  183,rank
what place did Universidad de Chile achieved in 2022 QS ranking?,  183,rank
What was the position of Indian Institute of Technology Delhi (IITD) in the QS rankings for 2022?,  185  ,rank
"In 2022, where did Indian Institute of Technology Delhi (IITD) stand in the QS ranking?",  185  ,rank
What was the QS ranking of Indian Institute of Technology Delhi (IITD) for 2022?,  185  ,rank
How did Indian Institute of Technology Delhi (IITD) fare in the QS rankings for 2022?,  185  ,rank
What was Indian Institute of Technology Delhi (IITD)'s QS rank in 2022?,  185  ,rank
"In 2022, what position did Indian Institute of Technology Delhi (IITD) secure in the QS rankings?",  185  ,rank
What was Indian Institute of Technology Delhi (IITD)'s standing in the QS rankings for 2022?,  185  ,rank
"In 2022, what was the QS ranking of Indian Institute of Technology Delhi (IITD)?",  185  ,rank
Where did Indian Institute of Technology Delhi (IITD) place in the QS rankings for 2022?,  185  ,rank
What QS ranking did Indian Institute of Technology Delhi (IITD) achieve in 2022?,  185  ,rank
QS ranking of Indian Institute of Technology Delhi (IITD) in 2022?,  185  ,rank
What position did Indian Institute of Technology Delhi (IITD) attain in the QS rankings for 2022?,  185  ,rank
What was Indian Institute of Technology Delhi (IITD)'s QS rating for 2022?,  185  ,rank
Give the specific QS rank of Indian Institute of Technology Delhi (IITD) in 2022,  185  ,rank
what place did Indian Institute of Technology Delhi (IITD) achieved in 2022 QS ranking?,  185  ,rank
What was the position of Indian Institute of Science in the QS rankings for 2022?,  186,rank
"In 2022, where did Indian Institute of Science stand in the QS ranking?",  186,rank
What was the QS ranking of Indian Institute of Science for 2022?,  186,rank
How did Indian Institute of Science fare in the QS rankings for 2022?,  186,rank
What was Indian Institute of Science's QS rank in 2022?,  186,rank
"In 2022, what position did Indian Institute of Science secure in the QS rankings?",  186,rank
What was Indian Institute of Science's standing in the QS rankings for 2022?,  186,rank
"In 2022, what was the QS ranking of Indian Institute of Science?",  186,rank
Where did Indian Institute of Science place in the QS rankings for 2022?,  186,rank
What QS ranking did Indian Institute of Science achieve in 2022?,  186,rank
QS ranking of Indian Institute of Science in 2022?,  186,rank
What position did Indian Institute of Science attain in the QS rankings for 2022?,  186,rank
What was Indian Institute of Science's QS rating for 2022?,  186,rank
Give the specific QS rank of Indian Institute of Science in 2022,  186,rank
what place did Indian Institute of Science achieved in 2022 QS ranking?,  186,rank
What was the position of University of Minnesota Twin Cities in the QS rankings for 2022?,  186,rank
"In 2022, where did University of Minnesota Twin Cities stand in the QS ranking?",  186,rank
What was the QS ranking of University of Minnesota Twin Cities for 2022?,  186,rank
How did University of Minnesota Twin Cities fare in the QS rankings for 2022?,  186,rank
What was University of Minnesota Twin Cities's QS rank in 2022?,  186,rank
"In 2022, what position did University of Minnesota Twin Cities secure in the QS rankings?",  186,rank
What was University of Minnesota Twin Cities's standing in the QS rankings for 2022?,  186,rank
"In 2022, what was the QS ranking of University of Minnesota Twin Cities?",  186,rank
Where did University of Minnesota Twin Cities place in the QS rankings for 2022?,  186,rank
What QS ranking did University of Minnesota Twin Cities achieve in 2022?,  186,rank
QS ranking of University of Minnesota Twin Cities in 2022?,  186,rank
What position did University of Minnesota Twin Cities attain in the QS rankings for 2022?,  186,rank
What was University of Minnesota Twin Cities's QS rating for 2022?,  186,rank
Give the specific QS rank of University of Minnesota Twin Cities in 2022,  186,rank
what place did University of Minnesota Twin Cities achieved in 2022 QS ranking?,  186,rank
What was the position of Université catholique de Louvain (UCLouvain) in the QS rankings for 2022?,  188  ,rank
"In 2022, where did Université catholique de Louvain (UCLouvain) stand in the QS ranking?",  188  ,rank
What was the QS ranking of Université catholique de Louvain (UCLouvain) for 2022?,  188  ,rank
How did Université catholique de Louvain (UCLouvain) fare in the QS rankings for 2022?,  188  ,rank
What was Université catholique de Louvain (UCLouvain)'s QS rank in 2022?,  188  ,rank
"In 2022, what position did Université catholique de Louvain (UCLouvain) secure in the QS rankings?",  188  ,rank
What was Université catholique de Louvain (UCLouvain)'s standing in the QS rankings for 2022?,  188  ,rank
"In 2022, what was the QS ranking of Université catholique de Louvain (UCLouvain)?",  188  ,rank
Where did Université catholique de Louvain (UCLouvain) place in the QS rankings for 2022?,  188  ,rank
What QS ranking did Université catholique de Louvain (UCLouvain) achieve in 2022?,  188  ,rank
QS ranking of Université catholique de Louvain (UCLouvain) in 2022?,  188  ,rank
What position did Université catholique de Louvain (UCLouvain) attain in the QS rankings for 2022?,  188  ,rank
What was Université catholique de Louvain (UCLouvain)'s QS rating for 2022?,  188  ,rank
Give the specific QS rank of Université catholique de Louvain (UCLouvain) in 2022,  188  ,rank
what place did Université catholique de Louvain (UCLouvain) achieved in 2022 QS ranking?,  188  ,rank
What was the position of University of Liverpool in the QS rankings for 2022?,  189,rank
"In 2022, where did University of Liverpool stand in the QS ranking?",  189,rank
What was the QS ranking of University of Liverpool for 2022?,  189,rank
How did University of Liverpool fare in the QS rankings for 2022?,  189,rank
What was University of Liverpool's QS rank in 2022?,  189,rank
"In 2022, what position did University of Liverpool secure in the QS rankings?",  189,rank
What was University of Liverpool's standing in the QS rankings for 2022?,  189,rank
"In 2022, what was the QS ranking of University of Liverpool?",  189,rank
Where did University of Liverpool place in the QS rankings for 2022?,  189,rank
What QS ranking did University of Liverpool achieve in 2022?,  189,rank
QS ranking of University of Liverpool in 2022?,  189,rank
What position did University of Liverpool attain in the QS rankings for 2022?,  189,rank
What was University of Liverpool's QS rating for 2022?,  189,rank
Give the specific QS rank of University of Liverpool in 2022,  189,rank
what place did University of Liverpool achieved in 2022 QS ranking?,  189,rank
What was the position of University of Twente in the QS rankings for 2022?,  189,rank
"In 2022, where did University of Twente stand in the QS ranking?",  189,rank
What was the QS ranking of University of Twente for 2022?,  189,rank
How did University of Twente fare in the QS rankings for 2022?,  189,rank
What was University of Twente's QS rank in 2022?,  189,rank
"In 2022, what position did University of Twente secure in the QS rankings?",  189,rank
What was University of Twente's standing in the QS rankings for 2022?,  189,rank
"In 2022, what was the QS ranking of University of Twente?",  189,rank
Where did University of Twente place in the QS rankings for 2022?,  189,rank
What QS ranking did University of Twente achieve in 2022?,  189,rank
QS ranking of University of Twente in 2022?,  189,rank
What position did University of Twente attain in the QS rankings for 2022?,  189,rank
What was University of Twente's QS rating for 2022?,  189,rank
Give the specific QS rank of University of Twente in 2022,  189,rank
what place did University of Twente achieved in 2022 QS ranking?,  189,rank
What was the position of Dartmouth College in the QS rankings for 2022?,  191,rank
"In 2022, where did Dartmouth College stand in the QS ranking?",  191,rank
What was the QS ranking of Dartmouth College for 2022?,  191,rank
How did Dartmouth College fare in the QS rankings for 2022?,  191,rank
What was Dartmouth College's QS rank in 2022?,  191,rank
"In 2022, what position did Dartmouth College secure in the QS rankings?",  191,rank
What was Dartmouth College's standing in the QS rankings for 2022?,  191,rank
"In 2022, what was the QS ranking of Dartmouth College?",  191,rank
Where did Dartmouth College place in the QS rankings for 2022?,  191,rank
What QS ranking did Dartmouth College achieve in 2022?,  191,rank
QS ranking of Dartmouth College in 2022?,  191,rank
What position did Dartmouth College attain in the QS rankings for 2022?,  191,rank
What was Dartmouth College's QS rating for 2022?,  191,rank
Give the specific QS rank of Dartmouth College in 2022,  191,rank
what place did Dartmouth College achieved in 2022 QS ranking?,  191,rank
What was the position of Universiti Teknologi Malaysia  in the QS rankings for 2022?,  191,rank
"In 2022, where did Universiti Teknologi Malaysia  stand in the QS ranking?",  191,rank
What was the QS ranking of Universiti Teknologi Malaysia  for 2022?,  191,rank
How did Universiti Teknologi Malaysia  fare in the QS rankings for 2022?,  191,rank
What was Universiti Teknologi Malaysia 's QS rank in 2022?,  191,rank
"In 2022, what position did Universiti Teknologi Malaysia  secure in the QS rankings?",  191,rank
What was Universiti Teknologi Malaysia 's standing in the QS rankings for 2022?,  191,rank
"In 2022, what was the QS ranking of Universiti Teknologi Malaysia ?",  191,rank
Where did Universiti Teknologi Malaysia  place in the QS rankings for 2022?,  191,rank
What QS ranking did Universiti Teknologi Malaysia  achieve in 2022?,  191,rank
QS ranking of Universiti Teknologi Malaysia  in 2022?,  191,rank
What position did Universiti Teknologi Malaysia  attain in the QS rankings for 2022?,  191,rank
What was Universiti Teknologi Malaysia 's QS rating for 2022?,  191,rank
Give the specific QS rank of Universiti Teknologi Malaysia  in 2022,  191,rank
what place did Universiti Teknologi Malaysia  achieved in 2022 QS ranking?,  191,rank
What was the position of University of Wollongong in the QS rankings for 2022?,  193  ,rank
"In 2022, where did University of Wollongong stand in the QS ranking?",  193  ,rank
What was the QS ranking of University of Wollongong for 2022?,  193  ,rank
How did University of Wollongong fare in the QS rankings for 2022?,  193  ,rank
What was University of Wollongong's QS rank in 2022?,  193  ,rank
"In 2022, what position did University of Wollongong secure in the QS rankings?",  193  ,rank
What was University of Wollongong's standing in the QS rankings for 2022?,  193  ,rank
"In 2022, what was the QS ranking of University of Wollongong?",  193  ,rank
Where did University of Wollongong place in the QS rankings for 2022?,  193  ,rank
What QS ranking did University of Wollongong achieve in 2022?,  193  ,rank
QS ranking of University of Wollongong in 2022?,  193  ,rank
What position did University of Wollongong attain in the QS rankings for 2022?,  193  ,rank
What was University of Wollongong's QS rating for 2022?,  193  ,rank
Give the specific QS rank of University of Wollongong in 2022,  193  ,rank
what place did University of Wollongong achieved in 2022 QS ranking?,  193  ,rank
What was the position of Curtin University in the QS rankings for 2022?,  194,rank
"In 2022, where did Curtin University stand in the QS ranking?",  194,rank
What was the QS ranking of Curtin University for 2022?,  194,rank
How did Curtin University fare in the QS rankings for 2022?,  194,rank
What was Curtin University's QS rank in 2022?,  194,rank
"In 2022, what position did Curtin University secure in the QS rankings?",  194,rank
What was Curtin University's standing in the QS rankings for 2022?,  194,rank
"In 2022, what was the QS ranking of Curtin University?",  194,rank
Where did Curtin University place in the QS rankings for 2022?,  194,rank
What QS ranking did Curtin University achieve in 2022?,  194,rank
QS ranking of Curtin University in 2022?,  194,rank
What position did Curtin University attain in the QS rankings for 2022?,  194,rank
What was Curtin University's QS rating for 2022?,  194,rank
Give the specific QS rank of Curtin University in 2022,  194,rank
what place did Curtin University achieved in 2022 QS ranking?,  194,rank
What was the position of Technische Universität Dresden in the QS rankings for 2022?,  194,rank
"In 2022, where did Technische Universität Dresden stand in the QS ranking?",  194,rank
What was the QS ranking of Technische Universität Dresden for 2022?,  194,rank
How did Technische Universität Dresden fare in the QS rankings for 2022?,  194,rank
What was Technische Universität Dresden's QS rank in 2022?,  194,rank
"In 2022, what position did Technische Universität Dresden secure in the QS rankings?",  194,rank
What was Technische Universität Dresden's standing in the QS rankings for 2022?,  194,rank
"In 2022, what was the QS ranking of Technische Universität Dresden?",  194,rank
Where did Technische Universität Dresden place in the QS rankings for 2022?,  194,rank
What QS ranking did Technische Universität Dresden achieve in 2022?,  194,rank
QS ranking of Technische Universität Dresden in 2022?,  194,rank
What position did Technische Universität Dresden attain in the QS rankings for 2022?,  194,rank
What was Technische Universität Dresden's QS rating for 2022?,  194,rank
Give the specific QS rank of Technische Universität Dresden in 2022,  194,rank
what place did Technische Universität Dresden achieved in 2022 QS ranking?,  194,rank
What was the position of University of Otago in the QS rankings for 2022?,  194,rank
"In 2022, where did University of Otago stand in the QS ranking?",  194,rank
What was the QS ranking of University of Otago for 2022?,  194,rank
How did University of Otago fare in the QS rankings for 2022?,  194,rank
What was University of Otago's QS rank in 2022?,  194,rank
"In 2022, what position did University of Otago secure in the QS rankings?",  194,rank
What was University of Otago's standing in the QS rankings for 2022?,  194,rank
"In 2022, what was the QS ranking of University of Otago?",  194,rank
Where did University of Otago place in the QS rankings for 2022?,  194,rank
What QS ranking did University of Otago achieve in 2022?,  194,rank
QS ranking of University of Otago in 2022?,  194,rank
What position did University of Otago attain in the QS rankings for 2022?,  194,rank
What was University of Otago's QS rating for 2022?,  194,rank
Give the specific QS rank of University of Otago in 2022,  194,rank
what place did University of Otago achieved in 2022 QS ranking?,  194,rank
"What was the position of The University of Newcastle, Australia (UON) in the QS rankings for 2022?",  197  ,rank
"In 2022, where did The University of Newcastle, Australia (UON) stand in the QS ranking?",  197  ,rank
"What was the QS ranking of The University of Newcastle, Australia (UON) for 2022?",  197  ,rank
"How did The University of Newcastle, Australia (UON) fare in the QS rankings for 2022?",  197  ,rank
"What was The University of Newcastle, Australia (UON)'s QS rank in 2022?",  197  ,rank
"In 2022, what position did The University of Newcastle, Australia (UON) secure in the QS rankings?",  197  ,rank
"What was The University of Newcastle, Australia (UON)'s standing in the QS rankings for 2022?",  197  ,rank
"In 2022, what was the QS ranking of The University of Newcastle, Australia (UON)?",  197  ,rank
"Where did The University of Newcastle, Australia (UON) place in the QS rankings for 2022?",  197  ,rank
"What QS ranking did The University of Newcastle, Australia (UON) achieve in 2022?",  197  ,rank
"QS ranking of The University of Newcastle, Australia (UON) in 2022?",  197  ,rank
"What position did The University of Newcastle, Australia (UON) attain in the QS rankings for 2022?",  197  ,rank
"What was The University of Newcastle, Australia (UON)'s QS rating for 2022?",  197  ,rank
"Give the specific QS rank of The University of Newcastle, Australia (UON) in 2022",  197  ,rank
"what place did The University of Newcastle, Australia (UON) achieved in 2022 QS ranking?",  197  ,rank
What was the position of The Hebrew University of Jerusalem in the QS rankings for 2022?,  198  ,rank
"In 2022, where did The Hebrew University of Jerusalem stand in the QS ranking?",  198  ,rank
What was the QS ranking of The Hebrew University of Jerusalem for 2022?,  198  ,rank
How did The Hebrew University of Jerusalem fare in the QS rankings for 2022?,  198  ,rank
What was The Hebrew University of Jerusalem's QS rank in 2022?,  198  ,rank
"In 2022, what position did The Hebrew University of Jerusalem secure in the QS rankings?",  198  ,rank
What was The Hebrew University of Jerusalem's standing in the QS rankings for 2022?,  198  ,rank
"In 2022, what was the QS ranking of The Hebrew University of Jerusalem?",  198  ,rank
Where did The Hebrew University of Jerusalem place in the QS rankings for 2022?,  198  ,rank
What QS ranking did The Hebrew University of Jerusalem achieve in 2022?,  198  ,rank
QS ranking of The Hebrew University of Jerusalem in 2022?,  198  ,rank
What position did The Hebrew University of Jerusalem attain in the QS rankings for 2022?,  198  ,rank
What was The Hebrew University of Jerusalem's QS rating for 2022?,  198  ,rank
Give the specific QS rank of The Hebrew University of Jerusalem in 2022,  198  ,rank
what place did The Hebrew University of Jerusalem achieved in 2022 QS ranking?,  198  ,rank
What was the position of University of Bergen in the QS rankings for 2022?,  199  ,rank
"In 2022, where did University of Bergen stand in the QS ranking?",  199  ,rank
What was the QS ranking of University of Bergen for 2022?,  199  ,rank
How did University of Bergen fare in the QS rankings for 2022?,  199  ,rank
What was University of Bergen's QS rank in 2022?,  199  ,rank
"In 2022, what position did University of Bergen secure in the QS rankings?",  199  ,rank
What was University of Bergen's standing in the QS rankings for 2022?,  199  ,rank
"In 2022, what was the QS ranking of University of Bergen?",  199  ,rank
Where did University of Bergen place in the QS rankings for 2022?,  199  ,rank
What QS ranking did University of Bergen achieve in 2022?,  199  ,rank
QS ranking of University of Bergen in 2022?,  199  ,rank
What position did University of Bergen attain in the QS rankings for 2022?,  199  ,rank
What was University of Bergen's QS rating for 2022?,  199  ,rank
Give the specific QS rank of University of Bergen in 2022,  199  ,rank
what place did University of Bergen achieved in 2022 QS ranking?,  199  ,rank
What was the position of Macquarie University in the QS rankings for 2022?,  200  ,rank
"In 2022, where did Macquarie University stand in the QS ranking?",  200  ,rank
What was the QS ranking of Macquarie University for 2022?,  200  ,rank
How did Macquarie University fare in the QS rankings for 2022?,  200  ,rank
What was Macquarie University's QS rank in 2022?,  200  ,rank
"In 2022, what position did Macquarie University secure in the QS rankings?",  200  ,rank
What was Macquarie University's standing in the QS rankings for 2022?,  200  ,rank
"In 2022, what was the QS ranking of Macquarie University?",  200  ,rank
Where did Macquarie University place in the QS rankings for 2022?,  200  ,rank
What QS ranking did Macquarie University achieve in 2022?,  200  ,rank
QS ranking of Macquarie University in 2022?,  200  ,rank
What position did Macquarie University attain in the QS rankings for 2022?,  200  ,rank
What was Macquarie University's QS rating for 2022?,  200  ,rank
Give the specific QS rank of Macquarie University in 2022,  200  ,rank
what place did Macquarie University achieved in 2022 QS ranking?,  200  ,rank
What was the position of Keio University in the QS rankings for 2022?,  201  ,rank
"In 2022, where did Keio University stand in the QS ranking?",  201  ,rank
What was the QS ranking of Keio University for 2022?,  201  ,rank
How did Keio University fare in the QS rankings for 2022?,  201  ,rank
What was Keio University's QS rank in 2022?,  201  ,rank
"In 2022, what position did Keio University secure in the QS rankings?",  201  ,rank
What was Keio University's standing in the QS rankings for 2022?,  201  ,rank
"In 2022, what was the QS ranking of Keio University?",  201  ,rank
Where did Keio University place in the QS rankings for 2022?,  201  ,rank
What QS ranking did Keio University achieve in 2022?,  201  ,rank
QS ranking of Keio University in 2022?,  201  ,rank
What position did Keio University attain in the QS rankings for 2022?,  201  ,rank
What was Keio University's QS rating for 2022?,  201  ,rank
Give the specific QS rank of Keio University in 2022,  201  ,rank
what place did Keio University achieved in 2022 QS ranking?,  201  ,rank
What was the position of University of Reading in the QS rankings for 2022?,  202  ,rank
"In 2022, where did University of Reading stand in the QS ranking?",  202  ,rank
What was the QS ranking of University of Reading for 2022?,  202  ,rank
How did University of Reading fare in the QS rankings for 2022?,  202  ,rank
What was University of Reading's QS rank in 2022?,  202  ,rank
"In 2022, what position did University of Reading secure in the QS rankings?",  202  ,rank
What was University of Reading's standing in the QS rankings for 2022?,  202  ,rank
"In 2022, what was the QS ranking of University of Reading?",  202  ,rank
Where did University of Reading place in the QS rankings for 2022?,  202  ,rank
What QS ranking did University of Reading achieve in 2022?,  202  ,rank
QS ranking of University of Reading in 2022?,  202  ,rank
What position did University of Reading attain in the QS rankings for 2022?,  202  ,rank
What was University of Reading's QS rating for 2022?,  202  ,rank
Give the specific QS rank of University of Reading in 2022,  202  ,rank
what place did University of Reading achieved in 2022 QS ranking?,  202  ,rank
What was the position of Waseda University in the QS rankings for 2022?,  203  ,rank
"In 2022, where did Waseda University stand in the QS ranking?",  203  ,rank
What was the QS ranking of Waseda University for 2022?,  203  ,rank
How did Waseda University fare in the QS rankings for 2022?,  203  ,rank
What was Waseda University's QS rank in 2022?,  203  ,rank
"In 2022, what position did Waseda University secure in the QS rankings?",  203  ,rank
What was Waseda University's standing in the QS rankings for 2022?,  203  ,rank
"In 2022, what was the QS ranking of Waseda University?",  203  ,rank
Where did Waseda University place in the QS rankings for 2022?,  203  ,rank
What QS ranking did Waseda University achieve in 2022?,  203  ,rank
QS ranking of Waseda University in 2022?,  203  ,rank
What position did Waseda University attain in the QS rankings for 2022?,  203  ,rank
What was Waseda University's QS rating for 2022?,  203  ,rank
Give the specific QS rank of Waseda University in 2022,  203  ,rank
what place did Waseda University achieved in 2022 QS ranking?,  203  ,rank
What was the position of University of Göttingen in the QS rankings for 2022?,  204  ,rank
"In 2022, where did University of Göttingen stand in the QS ranking?",  204  ,rank
What was the QS ranking of University of Göttingen for 2022?,  204  ,rank
How did University of Göttingen fare in the QS rankings for 2022?,  204  ,rank
What was University of Göttingen's QS rank in 2022?,  204  ,rank
"In 2022, what position did University of Göttingen secure in the QS rankings?",  204  ,rank
What was University of Göttingen's standing in the QS rankings for 2022?,  204  ,rank
"In 2022, what was the QS ranking of University of Göttingen?",  204  ,rank
Where did University of Göttingen place in the QS rankings for 2022?,  204  ,rank
What QS ranking did University of Göttingen achieve in 2022?,  204  ,rank
QS ranking of University of Göttingen in 2022?,  204  ,rank
What position did University of Göttingen attain in the QS rankings for 2022?,  204  ,rank
What was University of Göttingen's QS rating for 2022?,  204  ,rank
Give the specific QS rank of University of Göttingen in 2022,  204  ,rank
what place did University of Göttingen achieved in 2022 QS ranking?,  204  ,rank
What was the position of University of Aberdeen in the QS rankings for 2022?,  205  ,rank
"In 2022, where did University of Aberdeen stand in the QS ranking?",  205  ,rank
What was the QS ranking of University of Aberdeen for 2022?,  205  ,rank
How did University of Aberdeen fare in the QS rankings for 2022?,  205  ,rank
What was University of Aberdeen's QS rank in 2022?,  205  ,rank
"In 2022, what position did University of Aberdeen secure in the QS rankings?",  205  ,rank
What was University of Aberdeen's standing in the QS rankings for 2022?,  205  ,rank
"In 2022, what was the QS ranking of University of Aberdeen?",  205  ,rank
Where did University of Aberdeen place in the QS rankings for 2022?,  205  ,rank
What QS ranking did University of Aberdeen achieve in 2022?,  205  ,rank
QS ranking of University of Aberdeen in 2022?,  205  ,rank
What position did University of Aberdeen attain in the QS rankings for 2022?,  205  ,rank
What was University of Aberdeen's QS rating for 2022?,  205  ,rank
Give the specific QS rank of University of Aberdeen in 2022,  205  ,rank
what place did University of Aberdeen achieved in 2022 QS ranking?,  205  ,rank
What was the position of RMIT University in the QS rankings for 2022?,  206  ,rank
"In 2022, where did RMIT University stand in the QS ranking?",  206  ,rank
What was the QS ranking of RMIT University for 2022?,  206  ,rank
How did RMIT University fare in the QS rankings for 2022?,  206  ,rank
What was RMIT University's QS rank in 2022?,  206  ,rank
"In 2022, what position did RMIT University secure in the QS rankings?",  206  ,rank
What was RMIT University's standing in the QS rankings for 2022?,  206  ,rank
"In 2022, what was the QS ranking of RMIT University?",  206  ,rank
Where did RMIT University place in the QS rankings for 2022?,  206  ,rank
What QS ranking did RMIT University achieve in 2022?,  206  ,rank
QS ranking of RMIT University in 2022?,  206  ,rank
What position did RMIT University attain in the QS rankings for 2022?,  206  ,rank
What was RMIT University's QS rating for 2022?,  206  ,rank
Give the specific QS rank of RMIT University in 2022,  206  ,rank
what place did RMIT University achieved in 2022 QS ranking?,  206  ,rank
What was the position of Universidad Autónoma de Madrid in the QS rankings for 2022?,  207,rank
"In 2022, where did Universidad Autónoma de Madrid stand in the QS ranking?",  207,rank
What was the QS ranking of Universidad Autónoma de Madrid for 2022?,  207,rank
How did Universidad Autónoma de Madrid fare in the QS rankings for 2022?,  207,rank
What was Universidad Autónoma de Madrid's QS rank in 2022?,  207,rank
"In 2022, what position did Universidad Autónoma de Madrid secure in the QS rankings?",  207,rank
What was Universidad Autónoma de Madrid's standing in the QS rankings for 2022?,  207,rank
"In 2022, what was the QS ranking of Universidad Autónoma de Madrid?",  207,rank
Where did Universidad Autónoma de Madrid place in the QS rankings for 2022?,  207,rank
What QS ranking did Universidad Autónoma de Madrid achieve in 2022?,  207,rank
QS ranking of Universidad Autónoma de Madrid in 2022?,  207,rank
What position did Universidad Autónoma de Madrid attain in the QS rankings for 2022?,  207,rank
What was Universidad Autónoma de Madrid's QS rating for 2022?,  207,rank
Give the specific QS rank of Universidad Autónoma de Madrid in 2022,  207,rank
what place did Universidad Autónoma de Madrid achieved in 2022 QS ranking?,  207,rank
What was the position of Universite libre de Bruxelles in the QS rankings for 2022?,  207,rank
"In 2022, where did Universite libre de Bruxelles stand in the QS ranking?",  207,rank
What was the QS ranking of Universite libre de Bruxelles for 2022?,  207,rank
How did Universite libre de Bruxelles fare in the QS rankings for 2022?,  207,rank
What was Universite libre de Bruxelles's QS rank in 2022?,  207,rank
"In 2022, what position did Universite libre de Bruxelles secure in the QS rankings?",  207,rank
What was Universite libre de Bruxelles's standing in the QS rankings for 2022?,  207,rank
"In 2022, what was the QS ranking of Universite libre de Bruxelles?",  207,rank
Where did Universite libre de Bruxelles place in the QS rankings for 2022?,  207,rank
What QS ranking did Universite libre de Bruxelles achieve in 2022?,  207,rank
QS ranking of Universite libre de Bruxelles in 2022?,  207,rank
What position did Universite libre de Bruxelles attain in the QS rankings for 2022?,  207,rank
What was Universite libre de Bruxelles's QS rating for 2022?,  207,rank
Give the specific QS rank of Universite libre de Bruxelles in 2022,  207,rank
what place did Universite libre de Bruxelles achieved in 2022 QS ranking?,  207,rank
What was the position of Universitat Autònoma de Barcelona in the QS rankings for 2022?,  209,rank
"In 2022, where did Universitat Autònoma de Barcelona stand in the QS ranking?",  209,rank
What was the QS ranking of Universitat Autònoma de Barcelona for 2022?,  209,rank
How did Universitat Autònoma de Barcelona fare in the QS rankings for 2022?,  209,rank
What was Universitat Autònoma de Barcelona's QS rank in 2022?,  209,rank
"In 2022, what position did Universitat Autònoma de Barcelona secure in the QS rankings?",  209,rank
What was Universitat Autònoma de Barcelona's standing in the QS rankings for 2022?,  209,rank
"In 2022, what was the QS ranking of Universitat Autònoma de Barcelona?",  209,rank
Where did Universitat Autònoma de Barcelona place in the QS rankings for 2022?,  209,rank
What QS ranking did Universitat Autònoma de Barcelona achieve in 2022?,  209,rank
QS ranking of Universitat Autònoma de Barcelona in 2022?,  209,rank
What position did Universitat Autònoma de Barcelona attain in the QS rankings for 2022?,  209,rank
What was Universitat Autònoma de Barcelona's QS rating for 2022?,  209,rank
Give the specific QS rank of Universitat Autònoma de Barcelona in 2022,  209,rank
what place did Universitat Autònoma de Barcelona achieved in 2022 QS ranking?,  209,rank
What was the position of Vrije Universiteit Amsterdam in the QS rankings for 2022?,  209,rank
"In 2022, where did Vrije Universiteit Amsterdam stand in the QS ranking?",  209,rank
What was the QS ranking of Vrije Universiteit Amsterdam for 2022?,  209,rank
How did Vrije Universiteit Amsterdam fare in the QS rankings for 2022?,  209,rank
What was Vrije Universiteit Amsterdam's QS rank in 2022?,  209,rank
"In 2022, what position did Vrije Universiteit Amsterdam secure in the QS rankings?",  209,rank
What was Vrije Universiteit Amsterdam's standing in the QS rankings for 2022?,  209,rank
"In 2022, what was the QS ranking of Vrije Universiteit Amsterdam?",  209,rank
Where did Vrije Universiteit Amsterdam place in the QS rankings for 2022?,  209,rank
What QS ranking did Vrije Universiteit Amsterdam achieve in 2022?,  209,rank
QS ranking of Vrije Universiteit Amsterdam in 2022?,  209,rank
What position did Vrije Universiteit Amsterdam attain in the QS rankings for 2022?,  209,rank
What was Vrije Universiteit Amsterdam's QS rating for 2022?,  209,rank
Give the specific QS rank of Vrije Universiteit Amsterdam in 2022,  209,rank
what place did Vrije Universiteit Amsterdam achieved in 2022 QS ranking?,  209,rank
What was the position of Tongji University in the QS rankings for 2022?,  211  ,rank
"In 2022, where did Tongji University stand in the QS ranking?",  211  ,rank
What was the QS ranking of Tongji University for 2022?,  211  ,rank
How did Tongji University fare in the QS rankings for 2022?,  211  ,rank
What was Tongji University's QS rank in 2022?,  211  ,rank
"In 2022, what position did Tongji University secure in the QS rankings?",  211  ,rank
What was Tongji University's standing in the QS rankings for 2022?,  211  ,rank
"In 2022, what was the QS ranking of Tongji University?",  211  ,rank
Where did Tongji University place in the QS rankings for 2022?,  211  ,rank
What QS ranking did Tongji University achieve in 2022?,  211  ,rank
QS ranking of Tongji University in 2022?,  211  ,rank
What position did Tongji University attain in the QS rankings for 2022?,  211  ,rank
What was Tongji University's QS rating for 2022?,  211  ,rank
Give the specific QS rank of Tongji University in 2022,  211  ,rank
what place did Tongji University achieved in 2022 QS ranking?,  211  ,rank
What was the position of Ulsan National Institute of Science and Technology (UNIST) in the QS rankings for 2022?,  212  ,rank
"In 2022, where did Ulsan National Institute of Science and Technology (UNIST) stand in the QS ranking?",  212  ,rank
What was the QS ranking of Ulsan National Institute of Science and Technology (UNIST) for 2022?,  212  ,rank
How did Ulsan National Institute of Science and Technology (UNIST) fare in the QS rankings for 2022?,  212  ,rank
What was Ulsan National Institute of Science and Technology (UNIST)'s QS rank in 2022?,  212  ,rank
"In 2022, what position did Ulsan National Institute of Science and Technology (UNIST) secure in the QS rankings?",  212  ,rank
